-1.32348898008484e-23	-9.80923506157488e-09	-2.94277051847246e-08
-1.32348898008484e-23	-3.26974502052497e-09	-2.94277051847246e-08
-1.32348898008484e-23	3.26974502052496e-09	-2.94277051847246e-08
-1.32348898008484e-23	9.80923506157487e-09	-2.94277051847246e-08
-1.32348898008484e-23	-2.28882151436747e-08	-2.28882151436747e-08
-1.32348898008484e-23	-1.63487251026248e-08	-2.28882151436747e-08
-1.32348898008484e-23	-9.80923506157488e-09	-2.28882151436747e-08
-1.32348898008484e-23	-3.26974502052497e-09	-2.28882151436747e-08
-1.32348898008484e-23	3.26974502052496e-09	-2.28882151436747e-08
-1.32348898008484e-23	9.80923506157487e-09	-2.28882151436747e-08
-1.32348898008484e-23	1.63487251026248e-08	-2.28882151436747e-08
-1.32348898008484e-23	2.28882151436747e-08	-2.28882151436747e-08
-1.32348898008484e-23	-2.28882151436747e-08	-1.63487251026248e-08
-1.32348898008484e-23	-1.63487251026248e-08	-1.63487251026248e-08
-1.32348898008484e-23	-9.80923506157488e-09	-1.63487251026248e-08
-1.32348898008484e-23	-3.26974502052497e-09	-1.63487251026248e-08
-1.32348898008484e-23	3.26974502052496e-09	-1.63487251026248e-08
-1.32348898008484e-23	9.80923506157487e-09	-1.63487251026248e-08
-1.32348898008484e-23	1.63487251026248e-08	-1.63487251026248e-08
-1.32348898008484e-23	2.28882151436747e-08	-1.63487251026248e-08
-1.32348898008484e-23	-2.94277051847246e-08	-9.80923506157488e-09
-1.32348898008484e-23	-2.28882151436747e-08	-9.80923506157488e-09
-1.32348898008484e-23	-1.63487251026248e-08	-9.80923506157488e-09
-1.32348898008484e-23	-9.80923506157488e-09	-9.80923506157488e-09
-1.32348898008484e-23	-3.26974502052497e-09	-9.80923506157488e-09
-1.32348898008484e-23	3.26974502052496e-09	-9.80923506157488e-09
-1.32348898008484e-23	9.80923506157487e-09	-9.80923506157488e-09
-1.32348898008484e-23	1.63487251026248e-08	-9.80923506157488e-09
-1.32348898008484e-23	2.28882151436747e-08	-9.80923506157488e-09
-1.32348898008484e-23	2.94277051847246e-08	-9.80923506157488e-09
-1.32348898008484e-23	-2.94277051847246e-08	-3.26974502052496e-09
-1.32348898008484e-23	-2.28882151436747e-08	-3.26974502052496e-09
-1.32348898008484e-23	-1.63487251026248e-08	-3.26974502052496e-09
-1.32348898008484e-23	-9.80923506157488e-09	-3.26974502052496e-09
-1.32348898008484e-23	-3.26974502052497e-09	-3.26974502052496e-09
-1.32348898008484e-23	3.26974502052496e-09	-3.26974502052496e-09
-1.32348898008484e-23	9.80923506157487e-09	-3.26974502052496e-09
-1.32348898008484e-23	1.63487251026248e-08	-3.26974502052496e-09
-1.32348898008484e-23	2.28882151436747e-08	-3.26974502052496e-09
-1.32348898008484e-23	2.94277051847246e-08	-3.26974502052496e-09
-1.32348898008484e-23	-2.94277051847246e-08	3.26974502052496e-09
-1.32348898008484e-23	-2.28882151436747e-08	3.26974502052496e-09
-1.32348898008484e-23	-1.63487251026248e-08	3.26974502052496e-09
-1.32348898008484e-23	-9.80923506157488e-09	3.26974502052496e-09
-1.32348898008484e-23	-3.26974502052497e-09	3.26974502052496e-09
-1.32348898008484e-23	3.26974502052496e-09	3.26974502052496e-09
-1.32348898008484e-23	9.80923506157487e-09	3.26974502052496e-09
-1.32348898008484e-23	1.63487251026248e-08	3.26974502052496e-09
-1.32348898008484e-23	2.28882151436747e-08	3.26974502052496e-09
-1.32348898008484e-23	2.94277051847246e-08	3.26974502052496e-09
-1.32348898008484e-23	-2.94277051847246e-08	9.80923506157488e-09
-1.32348898008484e-23	-2.28882151436747e-08	9.80923506157488e-09
-1.32348898008484e-23	-1.63487251026248e-08	9.80923506157488e-09
-1.32348898008484e-23	-9.80923506157488e-09	9.80923506157488e-09
-1.32348898008484e-23	-3.26974502052497e-09	9.80923506157488e-09
-1.32348898008484e-23	3.26974502052496e-09	9.80923506157488e-09
-1.32348898008484e-23	9.80923506157487e-09	9.80923506157488e-09
-1.32348898008484e-23	1.63487251026248e-08	9.80923506157488e-09
-1.32348898008484e-23	2.28882151436747e-08	9.80923506157488e-09
-1.32348898008484e-23	2.94277051847246e-08	9.80923506157488e-09
-1.32348898008484e-23	-2.28882151436747e-08	1.63487251026248e-08
-1.32348898008484e-23	-1.63487251026248e-08	1.63487251026248e-08
-1.32348898008484e-23	-9.80923506157488e-09	1.63487251026248e-08
-1.32348898008484e-23	-3.26974502052497e-09	1.63487251026248e-08
-1.32348898008484e-23	3.26974502052496e-09	1.63487251026248e-08
-1.32348898008484e-23	9.80923506157487e-09	1.63487251026248e-08
-1.32348898008484e-23	1.63487251026248e-08	1.63487251026248e-08
-1.32348898008484e-23	2.28882151436747e-08	1.63487251026248e-08
-1.32348898008484e-23	-2.28882151436747e-08	2.28882151436747e-08
-1.32348898008484e-23	-1.63487251026248e-08	2.28882151436747e-08
-1.32348898008484e-23	-9.80923506157488e-09	2.28882151436747e-08
-1.32348898008484e-23	-3.26974502052497e-09	2.28882151436747e-08
-1.32348898008484e-23	3.26974502052496e-09	2.28882151436747e-08
-1.32348898008484e-23	9.80923506157487e-09	2.28882151436747e-08
-1.32348898008484e-23	1.63487251026248e-08	2.28882151436747e-08
-1.32348898008484e-23	2.28882151436747e-08	2.28882151436747e-08
-1.32348898008484e-23	-9.80923506157488e-09	2.94277051847246e-08
-1.32348898008484e-23	-3.26974502052497e-09	2.94277051847246e-08
-1.32348898008484e-23	3.26974502052496e-09	2.94277051847246e-08
-1.32348898008484e-23	9.80923506157487e-09	2.94277051847246e-08
6.5394900410499e-09	-9.80923506157488e-09	-2.94277051847246e-08
6.5394900410499e-09	-3.26974502052497e-09	-2.94277051847246e-08
6.5394900410499e-09	3.26974502052496e-09	-2.94277051847246e-08
6.5394900410499e-09	9.80923506157487e-09	-2.94277051847246e-08
6.5394900410499e-09	-2.28882151436747e-08	-2.28882151436747e-08
6.5394900410499e-09	-1.63487251026248e-08	-2.28882151436747e-08
6.5394900410499e-09	-9.80923506157488e-09	-2.28882151436747e-08
6.5394900410499e-09	-3.26974502052497e-09	-2.28882151436747e-08
6.5394900410499e-09	3.26974502052496e-09	-2.28882151436747e-08
6.5394900410499e-09	9.80923506157487e-09	-2.28882151436747e-08
6.5394900410499e-09	1.63487251026248e-08	-2.28882151436747e-08
6.5394900410499e-09	2.28882151436747e-08	-2.28882151436747e-08
6.5394900410499e-09	-2.28882151436747e-08	-1.63487251026248e-08
6.5394900410499e-09	-1.63487251026248e-08	-1.63487251026248e-08
6.5394900410499e-09	-9.80923506157488e-09	-1.63487251026248e-08
6.5394900410499e-09	-3.26974502052497e-09	-1.63487251026248e-08
6.5394900410499e-09	3.26974502052496e-09	-1.63487251026248e-08
6.5394900410499e-09	9.80923506157487e-09	-1.63487251026248e-08
6.5394900410499e-09	1.63487251026248e-08	-1.63487251026248e-08
6.5394900410499e-09	2.28882151436747e-08	-1.63487251026248e-08
6.5394900410499e-09	-2.94277051847246e-08	-9.80923506157488e-09
6.5394900410499e-09	-2.28882151436747e-08	-9.80923506157488e-09
6.5394900410499e-09	-1.63487251026248e-08	-9.80923506157488e-09
6.5394900410499e-09	-9.80923506157488e-09	-9.80923506157488e-09
6.5394900410499e-09	-3.26974502052497e-09	-9.80923506157488e-09
6.5394900410499e-09	3.26974502052496e-09	-9.80923506157488e-09
6.5394900410499e-09	9.80923506157487e-09	-9.80923506157488e-09
6.5394900410499e-09	1.63487251026248e-08	-9.80923506157488e-09
6.5394900410499e-09	2.28882151436747e-08	-9.80923506157488e-09
6.5394900410499e-09	2.94277051847246e-08	-9.80923506157488e-09
6.5394900410499e-09	-2.94277051847246e-08	-3.26974502052496e-09
6.5394900410499e-09	-2.28882151436747e-08	-3.26974502052496e-09
6.5394900410499e-09	-1.63487251026248e-08	-3.26974502052496e-09
6.5394900410499e-09	-9.80923506157488e-09	-3.26974502052496e-09
6.5394900410499e-09	-3.26974502052497e-09	-3.26974502052496e-09
6.5394900410499e-09	3.26974502052496e-09	-3.26974502052496e-09
6.5394900410499e-09	9.80923506157487e-09	-3.26974502052496e-09
6.5394900410499e-09	1.63487251026248e-08	-3.26974502052496e-09
6.5394900410499e-09	2.28882151436747e-08	-3.26974502052496e-09
6.5394900410499e-09	2.94277051847246e-08	-3.26974502052496e-09
6.5394900410499e-09	-2.94277051847246e-08	3.26974502052496e-09
6.5394900410499e-09	-2.28882151436747e-08	3.26974502052496e-09
6.5394900410499e-09	-1.63487251026248e-08	3.26974502052496e-09
6.5394900410499e-09	-9.80923506157488e-09	3.26974502052496e-09
6.5394900410499e-09	-3.26974502052497e-09	3.26974502052496e-09
6.5394900410499e-09	3.26974502052496e-09	3.26974502052496e-09
6.5394900410499e-09	9.80923506157487e-09	3.26974502052496e-09
6.5394900410499e-09	1.63487251026248e-08	3.26974502052496e-09
6.5394900410499e-09	2.28882151436747e-08	3.26974502052496e-09
6.5394900410499e-09	2.94277051847246e-08	3.26974502052496e-09
6.5394900410499e-09	-2.94277051847246e-08	9.80923506157488e-09
6.5394900410499e-09	-2.28882151436747e-08	9.80923506157488e-09
6.5394900410499e-09	-1.63487251026248e-08	9.80923506157488e-09
6.5394900410499e-09	-9.80923506157488e-09	9.80923506157488e-09
6.5394900410499e-09	-3.26974502052497e-09	9.80923506157488e-09
6.5394900410499e-09	3.26974502052496e-09	9.80923506157488e-09
6.5394900410499e-09	9.80923506157487e-09	9.80923506157488e-09
6.5394900410499e-09	1.63487251026248e-08	9.80923506157488e-09
6.5394900410499e-09	2.28882151436747e-08	9.80923506157488e-09
6.5394900410499e-09	2.94277051847246e-08	9.80923506157488e-09
6.5394900410499e-09	-2.28882151436747e-08	1.63487251026248e-08
6.5394900410499e-09	-1.63487251026248e-08	1.63487251026248e-08
